InternalProjectID,AverageCount,AverageForecast,Error,PercentError,AbsPE,ImprovementType,Func_Class,Forecast_Method,Diff_Year,UnifiedImprovementType
8972,52000,60500,-8500,-14.04958678,14.04958678,1,8,5,3,1
8973,32500,30700,1800,5.863192182,5.863192182,12,8,5,4,3
8974,10000,11000,-1000,-9.090909091,9.090909091,12,8,5,4,3
8975,5299,8100,-2801,-34.58024691,34.58024691,12,8,5,4,3
8976,3300,6400,-3100,-48.4375,48.4375,12,8,5,4,3
8977,50500,53600,-3100,-5.78358209,5.78358209,2,8,5,3,1
8978,23500,26700,-3200,-11.98501873,11.98501873,1,8,4,3,1
8979,32500,33200,-700,-2.108433735,2.108433735,1,8,4,2,1
8980,10000,10800,-800,-7.407407407,7.407407407,1,8,4,2,1
8981,34500,30900,3600,11.65048544,11.65048544,1,8,4,3,1
8982,14500,16700,-2200,-13.17365269,13.17365269,1,8,4,3,1
8983,13500,16100,-2600,-16.14906832,16.14906832,1,8,4,3,1
8984,16500,16300,200,1.226993865,1.226993865,1,8,4,3,1
8985,14500,15800,-1300,-8.227848101,8.227848101,1,8,4,3,1
8986,30500,32200,-1700,-5.279503106,5.279503106,1,8,4,3,1
8987,51000,48600,2400,4.938271605,4.938271605,12,8,5,3,3
8988,29000,35300,-6300,-17.8470255,17.8470255,12,8,5,3,3
8989,3600,6700,-3100,-46.26865672,46.26865672,1,8,4,2,1
8990,9000,10500,-1500,-14.28571429,14.28571429,1,8,6,3,1
89905,24790,35375.83333,-10585.83333,-29.92391228,29.92391228,2,3,6,6,1
8991,9000,14500,-5500,-37.93103448,37.93103448,1,8,6,3,1
8992,19100,30300,-11200,-36.96369637,36.96369637,1,8,5,1,1
8993,75000,72200,2800,3.878116343,3.878116343,12,8,4,3,3
8994,59000,57900,1100,1.899827288,1.899827288,1,8,4,3,1
8995,57500,57700,-200,-0.346620451,0.346620451,2,8,2,2,1
8996,221000,231000,-10000,-4.329004329,4.329004329,12,8,4,2,3
8997,204150,210000,-5850,-2.785714286,2.785714286,12,8,4,2,3
8998,54500,52800,1700,3.21969697,3.21969697,6,8,4,2,1
8999,28000,33200,-5200,-15.6626506,15.6626506,6,8,4,2,1
9000,13000,12200,800,6.557377049,6.557377049,1,8,1,2,1
9001,7300,14800,-7500,-50.67567568,50.67567568,2,8,5,2,1
9002,9600,11200,-1600,-14.28571429,14.28571429,2,8,5,2,1
9003,7100,9300,-2200,-23.65591398,23.65591398,3,8,6,2,1
9004,45693,45400,293,0.645374449,0.645374449,2,8,5,1,1
9005,5400,5700,-300,-5.263157895,5.263157895,12,8,4,0,3
9006,22500,21900,600,2.739726027,2.739726027,1,8,5,1,1
90112,87560,107862,-20302,-18.82219874,18.82219874,1,1,6,5,1
90120,68640,68635,5,0.007284913,0.007284913,1,1,6,5,1
90351,9660,9656,4,0.041425021,0.041425021,1,4,6,2,1
90357,4060,3560,500,14.04494382,14.04494382,1,5,6,2,1
90359,960,1138,-178,-15.64147627,15.64147627,1,5,6,2,1
90423,9740,11000,-1260,-11.45454545,11.45454545,12,3,6,1,3
90434,11685,14340.8325,-2655.8325,-18.51937466,18.51937466,1,1.5,6,2,1
90540,2730,2600,130,5,5,12,3,6,1,3
90598,65750,65892,-142,-0.215504158,0.215504158,1,1,6,3,1
90726,36900,34033.5,2866.5,8.422583631,8.422583631,1,2,6,1,1
90771,22050,22057.5,-7.5,-0.03400204,0.03400204,1,3,6,2,1
90991,2205,2353.75,-148.75,-6.319702602,6.319702602,2,5,6,4,1
91451,2439,2808.33,-369.33,-13.15123223,13.15123223,12,3,6,2,3
91527,10641,11000,-359,-3.263636364,3.263636364,12,3,6,1,3
91544,13175,13576,-401,-2.953741897,2.953741897,2,3,6,1,1
91588,46120,49580,-3460,-6.978620411,6.978620411,1,1,6,1,1
91661,5812.5,6631.25,-818.75,-12.3468426,12.3468426,2,4.5,6,0,1
92023,7600,7592,8,0.105374078,0.105374078,1,3,6,4,1
92207,8050,7957,93,1.168782204,1.168782204,1,5,6,4,1
92262,4980,4980,0,0,0,1,4,6,2,1
92406,530,1700,-1170,-68.82352941,68.82352941,12,5,6,2,3
92552,34670,26956.5,7713.5,28.61461985,28.61461985,1,3,6,4,1
92576,65190,84839,-19649,-23.160339,23.160339,1,1,6,1.5,1
92647,13220,11514,1706,14.81674483,14.81674483,2,4,6,4,1
92691,2880,5849,-2969,-50.76081381,50.76081381,2,5,6,4,1
92730,70545,72785.75,-2240.75,-3.078555899,3.078555899,1,1,6,1,1
92917,12400,13000,-600,-4.615384615,4.615384615,12,5,6,2,3
93543,17580,16505,1075,6.513177825,6.513177825,1,4,6,2,1
93758,11710,9670,2040,21.09617373,21.09617373,2,4,6,2,1
94893,488,656.67,-168.67,-25.68565642,25.68565642,12,5,6,2,3
95064,32846,33825,-979,-2.894308943,2.894308943,12,3,6,1,3
95132,70105,123500,-53395,-43.23481781,43.23481781,12,1,6,1,3
97207,5850,6700,-850,-12.68656716,12.68656716,12,3,6,1,3
DEIS TH 610/TH 252,48791.66667,29791.66667,19000,63.77622378,63.77622378,12,8,1,19,3
FEIS I35E,47071.42857,29857.14286,17214.28571,57.65550239,57.65550239,12,8,1,24,3
FEIS New U.S. Hwy 10,31583.33333,25558.33333,6025,23.57352462,23.57352462,12,8,1,13,3
FEIS TH 3,15133.33333,10605,4528.333333,42.69998428,42.69998428,12,8,1,9.666666667,3
FEIS TH 77/I-494,53996.52778,61522.22222,-7525.694444,-12.23248149,12.23248149,12,8,1,10.5,3
FEIS US-12/I-394,37455.68182,26385.45455,11070.22727,41.9557952,41.9557952,12,8,1,18,3
MADD,85708.33333,91400,-5691.666667,-6.227206419,6.227206419,8,1,4,23,2
OHIODD,12475.33333,16273.16667,-3797.833333,-23.33801043,23.33801043,4,3,4,2009,1
PSU 3203A,10050,4828.75,5221.25,108.1283976,108.1283976,12,8,1,20,3
PSU 3203B,12087.5,7612.5,4475,58.78489327,58.78489327,12,8,1,20,3
SPAR-202,32000,22000,10000,45.45454545,45.45454545,12,8,1,22,3
SPAR-202A,52916.66667,33245.83333,19670.83333,59.16781552,59.16781552,12,8,1,22,3
SPAR-208,15750,17483.33333,-1733.333333,-9.914204004,9.914204004,12,8,1,24,3
SPAR-208A,18500,17833.33333,666.6666667,3.738317757,3.738317757,12,8,1,23,3
SPAR-210,41500,29305,12195,41.61405903,41.61405903,12,8,1,25,3
SPAR-215,52125,40625,11500,28.30769231,28.30769231,12,8,1,24,3
SPAR-220,12925,11343.75,1581.25,13.93939394,13.93939394,12,8,1,24,3
SPAR-224,37178.57143,22928.57143,14250,62.14953271,62.14953271,12,8,1,21,3
SPAR-227,66187.5,42862.5,23325,54.41819773,54.41819773,12,8,1,23,3
SPAR-246,47000,19000,28000,147.3684211,147.3684211,12,8,1,23,3
SPARS 15,18750,20450,-1700,-8.312958435,8.312958435,12,8,1,15,3
SPARS 16,7312.5,11300,-3987.5,-35.28761062,35.28761062,12,8,1,15,3
SPARS 17,6422.222222,6611.111111,-188.8888889,-2.857142857,2.857142857,12,8,1,15,3
SPARS 18,9841.666667,14400,-4558.333333,-31.65509259,31.65509259,12,8,1,15,3
SPARS 19,16025,29850,-13825,-46.31490787,46.31490787,12,8,1,15,3
SPARS 2,8862.5,13900,-5037.5,-36.24100719,36.24100719,12,8,1,15,3
SPARS 2A,8862.5,17250,-8387.5,-48.62318841,48.62318841,12,8,1,15,3
SPARS 3,4887.5,8366.666667,-3479.166667,-41.58366534,41.58366534,12,8,1,15,3
SPARS 32,5983.333333,12566.66667,-6583.333333,-52.3872679,52.3872679,12,8,1,15,3
SPARS 33,31075,23365,7710,32.99807404,32.99807404,12,8,1,20,3
SPARS 37,21987.5,16825,5162.5,30.68350669,30.68350669,12,8,1,14,3
SPARS 4,16972.91667,24791.66667,-7818.75,-31.53781513,31.53781513,12,8,1,15,3
SPARS 45,20041.66667,17333.33333,2708.333333,15.625,15.625,12,8,1,14,3
SPARS 48,7566.666667,7466.666667,100,1.339285714,1.339285714,12,8,1,19,3
SPARS 49,15825,17900,-2075,-11.59217877,11.59217877,12,8,1,14,3
SPARS 53,21000,29170,-8170,-28.00822763,28.00822763,12,8,1,19,3
SPARS 60,11436.11111,19088.88889,-7652.777778,-40.09022119,40.09022119,12,8,1,14,3
SPARS 61,16203.9,18157.5,-1953.6,-10.75919042,10.75919042,12,8,1,9,3
SPARS 65,15840,18980,-3140,-16.54373024,16.54373024,12,8,1,14,3
SPARS 69,31240,27700,3540,12.77978339,12.77978339,12,8,1,14,3
SPARS 72,36529.16667,31633.33333,4895.833333,15.4768177,15.4768177,12,8,1,14,3
SPARS 73,18600,19850,-1250,-6.297229219,6.297229219,12,8,1,13,3
SPARS 75,8428.333333,8950,-521.6666667,-5.82867784,5.82867784,12,8,1,13,3
SPARS 75A,3897.157895,9105.263158,-5208.105263,-57.19884393,57.19884393,12,8,1,11,3
SPARS 77,1158.333333,3210,-2051.666667,-63.91484943,63.91484943,12,8,1,20,3
SPARS 78,9287.5,41400,-32112.5,-77.56642512,77.56642512,12,8,1,13,3
TA-M207A,24250,17000,7250,42.64705882,42.64705882,12,8,1,25,3
TA-M238,81809.52381,56728.57143,25080.95238,44.21220515,44.21220515,12,8,1,21,3
TA-M240,6033.333333,5050,983.3333333,19.47194719,19.47194719,12,8,1,20,3
TA-M242,7223.529412,10011.76471,-2788.235294,-27.84958872,27.84958872,12,8,1,25,3
TA-M245,4250,5750,-1500,-26.08695652,26.08695652,12,8,1,23,3
TA-M253,18600,10312,8288,80.37238169,80.37238169,12,8,1,20,3
TA-M253 Distributor Addendum,6100,4177,1923,46.03782619,46.03782619,12,8,1,18,3
TA-M255A,19416.66667,22316.66667,-2900,-12.99477222,12.99477222,12,8,1,22,3
TA-M286,27140,21900,5240,23.92694064,23.92694064,12,8,1,24,3
TA-M289A,28562.5,18525,10037.5,54.18353576,54.18353576,12,8,1,22,3
TA-M292,54835.48387,38362.90323,16472.58065,42.93882699,42.93882699,12,8,1,17,3
TA-M296A,36562.5,33650,2912.5,8.655274889,8.655274889,12,8,1,23,3
TA-M298,7775,6233.333333,1541.666667,24.73262032,24.73262032,12,8,1,10.66666667,3
TA-M299,24400,27908.5,-3508.5,-12.57143881,12.57143881,12,8,1,25,3
TA-M300,8666.666667,5760,2906.666667,50.46296296,50.46296296,12,8,1,25,3
TA-M301,13000,9150,3850,42.07650273,42.07650273,12,8,1,25,3
TA-M302,14500,18252.5,-3752.5,-20.55882756,20.55882756,12,8,1,22,3
TA-M304,51142.85714,48585.71429,2557.142857,5.263157895,5.263157895,12,8,1,24,3
TA-M307,52636.36364,36804.54545,15831.81818,43.01593183,43.01593183,12,8,1,2000,3
TA-M308,15500,11433.33333,4066.666667,35.56851312,35.56851312,12,8,1,16,3
TA-M309,23833.33333,20533.33333,3300,16.07142857,16.07142857,12,8,1,2000,3
TA-M311,5092.857143,8071.428571,-2978.571429,-36.90265487,36.90265487,12,8,1,16,3
TA-M326,3721.875,2518.75,1203.125,47.76674938,47.76674938,12,8,1,15,3
TA-M329,25225,26040,-815,-3.129800307,3.129800307,12,8,1,15,3
TA-M335,7850,3600,4250,118.0555556,118.0555556,12,8,1,18,3
TA-M336,54571.42857,42457.14286,12114.28571,28.53297443,28.53297443,12,8,1,15,3
TA-M337,29083.33333,30918.75,-1835.416667,-5.936257665,5.936257665,12,8,1,14,3
TA-M343,7466.666667,9433.333333,-1966.666667,-20.84805654,20.84805654,12,8,1,14,3
TA-M345,16041.66667,19458.33333,-3416.666667,-17.55888651,17.55888651,12,8,1,14,3
TA-M346,12687.5,10325,2362.5,22.88135593,22.88135593,12,8,1,14,3
TA-M358,41600,38240,3360,8.786610879,8.786610879,12,8,1,15,3
TA-M372B,8433.333333,8525,-91.66666667,-1.075268817,1.075268817,12,8,1,19,3
TAS 3065A-14,27546.42857,27285.71429,260.7142857,0.955497382,0.955497382,12,8,1,16,3
TAS 3066A-14,42871.42857,47985.71429,-5114.285714,-10.65793391,10.65793391,12,8,1,16,3
TAS 3074B,11125,17501.625,-6376.625,-36.43447394,36.43447394,12,8,1,23,3
TAS 3074C-14,9750,9100,650,7.142857143,7.142857143,12,8,1,17,3
TAS 3080,14487.5,15500,-1012.5,-6.532258065,6.532258065,12,8,1,19,3
TAS 3081,11260,12480,-1220,-9.775641026,9.775641026,12,8,1,18,3
TAS 3081A-14,17083.33333,14216.66667,2866.666667,20.16412661,20.16412661,12,8,1,22,3
TAS3081B-14,17812.5,15600,2212.5,14.18269231,14.18269231,12,8,1,21,3
TAS3082-14,28671.42857,39785.71429,-11114.28571,-27.93536804,27.93536804,12,8,1,17,3
TAS3084-14,20375,16200,4175,25.77160494,25.77160494,12,8,1,17,3
TAS3085-14,7575,6812.5,762.5,11.19266055,11.19266055,12,8,1,17,3
TAU 3061A,18437.5,16900,1537.5,9.097633136,9.097633136,12,8,1,21,3
TAU 3065,19575,14010.66667,5564.333333,39.71497906,39.71497906,12,8,1,20,3
TAU 3069,56583.33333,51976,4607.333333,8.864347648,8.864347648,12,8,1,20,3
TAU 3073,11831.25,13225,-1393.75,-10.53875236,10.53875236,12,8,1,21,3
TAU 3073A,6991.666667,5000,1991.666667,39.83333333,39.83333333,12,8,1,19,3
TAU 3074,3250,5160,-1910,-37.01550388,37.01550388,12,8,1,22,3
TAU 3074A,11350,11525,-175,-1.518438178,1.518438178,12,8,1,23,3
TAU 3075,6000,2600,3400,130.7692308,130.7692308,12,8,1,20,3
TAU 3076,8287.5,8495,-207.5,-2.442613302,2.442613302,12,8,1,16,3
TAU 3078,23166.66667,20716.66667,2450,11.82622687,11.82622687,12,8,1,21,3
TAU 3451A,22291.66667,20233.33333,2058.333333,10.17298188,10.17298188,12,8,1,25,3
TAU 3451B,21000,16116.66667,4883.333333,30.29989659,30.29989659,12,8,1,25,3
TAU3204A,1716.666667,910,806.6666667,88.64468864,88.64468864,12,8,1,24,3
WIDD,60220.83333,65100,-4879.166667,-7.494879672,7.494879672,4,3,4,8,1
X,7587.692308,7968.256154,-380.5638462,-4.77599915,4.77599915,3.076923077,4,6,1.769230769,1
Nicolaisen5,16800,19300,-2500,-12.95336788,12.95336788,6,8,1,,3
Nicolaisen8,9112,9700,-588,-6.06185567,6.06185567,6,8,1,,3
Nicolaisen9,32405,31000,1405,4.532258065,4.532258065,6,8,4,,3
Nicolaisen11,15600,15900,-300,-1.886792453,1.886792453,6,8,1,,3
Nicolaisen14,55526,45900,9626,20.97167756,20.97167756,6,8,6,,3
Nicolaisen15,68726,67300,1426,2.118870728,2.118870728,6,8,6,,3
Nicolaisen18,7584,4300,3284,76.37209302,76.37209302,6,8,6,,3
Nicolaisen22,8300,7500,800,10.66666667,10.66666667,6,8,6,,3
Nicolaisen23,21932,9800,12132,123.7959184,123.7959184,6,8,6,,3
Nicolaisen25,14200,17500,-3300,-18.85714286,18.85714286,6,8,6,,3
Nicolaisen30,22319,21100,1219,5.777251185,5.777251185,6,8,5,,3
Nicolaisen31,29547,30600,-1053,-3.441176471,3.441176471,6,8,5,,3
Nicolaisen32,44600,45000,-400,-0.888888889,0.888888889,6,8,6,,3
Nicolaisen33,15100,11000,4100,37.27272727,37.27272727,6,8,6,,3
Nicolaisen34,18200,10000,8200,82,82,6,8,6,,3
Nicolaisen35,4200,2700,1500,55.55555556,55.55555556,6,8,6,,3
Nicolaisen36,20000,17000,3000,17.64705882,17.64705882,6,8,6,,3
Nicolaisen37,11500,20000,-8500,-42.5,42.5,6,8,6,,3
Nicolaisen38,7500,7750,-250,-3.225806452,3.225806452,6,8,6,,3
Nicolaisen39,12800,12500,300,2.4,2.4,6,8,6,,3
Nicolaisen40,6306,5400,906,16.77777778,16.77777778,6,8,6,,3
Nicolaisen41,14600,11100,3500,31.53153153,31.53153153,6,8,6,,3
Nicolaisen42,3660,2300,1360,59.13043478,59.13043478,6,8,6,,3
Nicolaisen43,6200,7000,-800,-11.42857143,11.42857143,6,8,6,,3
Nicolaisen44,2700,1300,1400,107.6923077,107.6923077,6,8,6,,3
Nicolaisen45,15395,11200,4195,37.45535714,37.45535714,6,8,6,,3
Nicolaisen46,14731,10000,4731,47.31,47.31,6,8,6,,3
Nicolaisen47,48861,30000,18861,62.87,62.87,6,8,6,,3
Nicolaisen48,4350,3500,850,24.28571429,24.28571429,6,8,6,,3
Nicolaisen49,3900,5400,-1500,-27.77777778,27.77777778,6,8,6,,3
Nicolaisen50,8000,6000,2000,33.33333333,33.33333333,6,8,6,,3
Nicolaisen51,2100,2000,100,5,5,6,8,6,,3
