InternalProjectID,GEOID2015,County
SPAR-202A,27003,Anoka
SPAR-202A,27003,Anoka
SPAR-202A,27003,Anoka
SPAR-202A,27003,Anoka
SPAR-202A,27003,Anoka
SPAR-202A,27003,Anoka
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27123,Ramsey
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M345,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M346,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,0,
TA-M307,0,
TA-M307,0,
TA-M307,0,
TA-M307,0,
TA-M307,0,
TA-M307,0,
TA-M307,0,
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27053,Hennepin
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M307,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253,27003,Anoka
TA-M253 Distributor Addendum,27003,Anoka
TA-M253 Distributor Addendum,27003,Anoka
TA-M253 Distributor Addendum,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M302,27003,Anoka
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M207A,27163,Washington
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M289A,27123,Ramsey
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M309,27053,Hennepin
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M311,27037,Dakota
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M326,0,
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M358,27053,Hennepin
TA-M298,27037,Dakota
TA-M298,27037,Dakota
TA-M298,27037,Dakota
TA-M298,27037,Dakota
TA-M298,27037,Dakota
TA-M298,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M308,27037,Dakota
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M296A,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M299,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M304,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TA-M301,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3065A-14,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074B,27123,Ramsey
TAS 3074C-14,27123,Ramsey
TAS 3074C-14,27123,Ramsey
TAS 3074C-14,27123,Ramsey
TAS 3074C-14,27123,Ramsey
TAS 3074C-14,27123,Ramsey
TAS 3074C-14,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3080,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAS 3081A-14,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27123,Ramsey
TAU 3061A,27163,Washington
TAU 3061A,27163,Washington
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TA-M300,27037,Dakota
TAS 3066A-14,27123,Ramsey
TAS 3066A-14,27123,Ramsey
TAS 3066A-14,27123,Ramsey
TAS 3066A-14,27123,Ramsey
TAS 3066A-14,27123,Ramsey
TAS 3066A-14,27123,Ramsey
TAS 3066A-14,27123,Ramsey
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27123,Ramsey
TA-M292,27123,Ramsey
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,27037,Dakota
TA-M292,0,
TA-M292,0,
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,0,
TA-M292,0,
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27053,Hennepin
TA-M292,27003,Anoka
TA-M292,27003,Anoka
TA-M292,27003,Anoka
TA-M292,27003,Anoka
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TA-M292,0,
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3065,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3069,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3073A,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074,27123,Ramsey
TAU 3074A,27123,Ramsey
TAU 3074A,27123,Ramsey
TAU 3074A,27123,Ramsey
TAU 3074A,27123,Ramsey
TAU 3074A,27123,Ramsey
TAU 3074A,27123,Ramsey
TAU 3075,27003,Anoka
TAU 3075,27003,Anoka
TAU 3075,27003,Anoka
TAU 3075,27003,Anoka
TAU 3075,0,
TAU 3075,0,
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3076,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3077,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
TAU 3078,27123,Ramsey
PSU 3203A,27139,Scott
PSU 3203A,27139,Scott
PSU 3203A,27139,Scott
PSU 3203A,27139,Scott
PSU 3203A,27139,Scott
PSU 3203A,27139,Scott
PSU 3203A,27037,Dakota
PSU 3203A,27037,Dakota
PSU 3203A,27037,Dakota
PSU 3203A,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
PSU 3203B,27037,Dakota
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3081B-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3082-14,27123,Ramsey
TAS3084-14,27123,Ramsey
TAS3084-14,27123,Ramsey
TAS3084-14,27123,Ramsey
TAS3084-14,27123,Ramsey
TAS3084-14,27123,Ramsey
TAS3084-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAS3085-14,27123,Ramsey
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27003,Anoka
TAU3204A,27061,Itasca
TAU3204A,27061,Itasca
TAU3204A,27061,Itasca
TAU3204A,27061,Itasca
TAU3204A,27061,Itasca
TAU3204A,27061,Itasca
TAU3204A,27061,Itasca
TAU3204A,0,
TAU3205,27139,Scott
TAU3205,27139,Scott
TAU3205,27139,Scott
TAU3205,27139,Scott
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451A,27163,Washington
TAU 3451B,27163,Washington
TAU 3451B,27163,Washington
TAU 3451B,27163,Washington
TAU 3451B,27163,Washington
TAU 3451B,0,
TAU 3451B,0,
TAU 3451B,0,
TAU 3451B,0,
TAU 3451B,0,
TAU 3451B,0,
TAU 3451B,27163,Washington
TAU 3451B,27163,Washington
TAU 3451B,27163,Washington
TAU 3451B,27163,Washington
SPARS 2,27123,Ramsey
SPARS 2,27123,Ramsey
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2,27163,Washington
SPARS 2A,27123,Ramsey
SPARS 2A,27123,Ramsey
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 2A,27163,Washington
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,27037,Dakota
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 3,0,
SPARS 4,27163,Washington
SPARS 4,27163,Washington
SPARS 4,27163,Washington
SPARS 4,27163,Washington
SPARS 4,27163,Washington
SPARS 4,27163,Washington
SPARS 4,27123,Ramsey
SPARS 4,27123,Ramsey
SPARS 4,27123,Ramsey
SPARS 4,27123,Ramsey
SPARS 4,27123,Ramsey
SPARS 4,27123,Ramsey
