,PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,ActualOpeningYear,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State,diffPOY_NAOY,diffPOY_RY,diffAOY_RY,diffPOY_AOY,diffAOY_NAOY
4733,79668,2014,,2017.0,96000.0,2031,102000.0,Functional Class unreliable,2015.0,92784.0,,,,1,1.0,6,,12,41,2.0,,,,
4734,79668,2014,,2017.0,127000.0,2031,137000.0,Functional Class unreliable,2015.0,122436.0,,,,1,1.0,6,,12,41,2.0,,,,
4735,93359,2014,,2017.0,86000.0,2037,129000.0,Functional Class unreliable,2015.0,61655.0,,,,1,1.0,6,,12,41,2.0,,,,
4736,,2014,,2017.0,151000.0,2029,166000.0,Functional Class unreliable,2015.0,123706.0,,,,1,1.0,6,,12,41,2.0,,,,
4737,95117,2014,,2017.0,70000.0,2037,79000.0,Functional Class unreliable,2015.0,72071.0,,,,1,1.0,6,,12,41,2.0,,,,
4738,88831,2014,,2017.0,28720.0,2037,32960.0,Functional Class unreliable,2015.0,31055.0,,,,1,1.0,6,,1,41,2.0,,,,
4739,88831,2014,,2017.0,28150.0,2037,32280.0,Functional Class unreliable,2015.0,31055.0,,,,1,1.0,6,1.0,1,41,2.0,,,,
4740,97185,2014,,2017.0,28150.0,2037,32280.0,Functional Class unreliable,2015.0,30066.0,,,,1,1.0,6,1.0,2,41,2.0,,,,
4741,87139,2014,,2017.0,57000.0,2029,65000.0,Functional Class unreliable,2015.0,54848.0,,,,1,1.0,6,1.0,12,41,2.0,,,,
4742,97224,2014,,2017.0,10100.0,2037,10500.0,Functional Class unreliable,2015.0,22783.0,,,,1,1.0,6,,2,41,2.0,,,,
4743,97224,2014,,2017.0,3760.0,2037,4120.0,Functional Class unreliable,2015.0,22783.0,,,,1,1.0,6,,2,41,2.0,,,,
4744,93455,2014,,2017.0,36200.0,2037,39360.0,Functional Class unreliable,2015.0,21325.0,,,,1,1.0,6,,11,41,2.0,,,,
4745,91566,2014,,2017.0,1990.0,2037,1990.0,Functional Class unreliable,2015.0,11920.0,,,,1,1.0,6,,2,41,2.0,,,,
4746,91566,2014,,2017.0,1990.0,2037,1990.0,Functional Class unreliable,2015.0,12803.0,,,,1,1.0,6,,2,41,2.0,,,,
4747,79353,2014,,2017.0,10200.0,2037,11000.0,Functional Class unreliable,2015.0,12803.0,,,,1,1.0,6,,7,41,2.0,,,,
4748,93442,2014,,2017.0,17420.0,2037,18150.0,Functional Class unreliable,2015.0,15139.0,,,,1,3.0,6,,2,41,2.0,,,,
4749,98760,2014,,2017.0,32000.0,2037,34000.0,Functional Class unreliable,2015.0,28674.0,,,,1,3.0,6,,12,41,2.0,,,,
4750,84289,2014,,2017.0,13000.0,2037,13000.0,Functional Class unreliable,2015.0,11449.0,,,,1,3.0,6,,12,41,2.0,,,,
4751,95625,2014,,2017.0,19830.0,2037,28190.0,Functional Class unreliable,2015.0,19806.0,,,,1,3.0,6,,12,41,2.0,,,,
4752,95625,2014,,2017.0,16490.0,2037,24800.0,Functional Class unreliable,2015.0,19806.0,,,,1,3.0,6,,12,41,2.0,,,,
4753,85997,2014,,2017.0,19000.0,2029,19000.0,Functional Class unreliable,2015.0,18340.0,,,,1,3.0,6,,12,41,2.0,,,,
4754,95318,2014,,2017.0,17960.0,2037,24300.0,Functional Class unreliable,2015.0,13683.0,,,,1,3.0,6,,2,41,2.0,,,,
4755,95318,2014,,2017.0,23130.0,2037,29040.0,Functional Class unreliable,2015.0,19191.0,,,,1,3.0,6,,2,41,2.0,,,,
4756,,2014,,2017.0,6200.0,2037,6700.0,Functional Class unreliable,2015.0,6174.0,,,,1,3.0,6,,12,41,2.0,,,,
4757,25261,2014,,2017.0,12960.0,2037,16460.0,Functional Class unreliable,2015.0,13762.0,,,,1,3.0,6,1.0,1,41,2.0,,,,
4758,97383,2014,,2017.0,8100.0,2037,9400.0,Functional Class unreliable,2015.0,6950.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4759,96690,2014,,2017.0,13000.0,2037,15000.0,Functional Class unreliable,2015.0,13431.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4760,,2014,,2017.0,5900.0,2037,6500.0,Functional Class unreliable,2015.0,6044.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4761,,2014,,2017.0,12450.0,2037,13450.0,Functional Class unreliable,2015.0,12941.0,,,,1,3.0,6,,2,41,2.0,,,,
4762,97178,2014,,2017.0,16650.0,2034,17780.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4763,97178,2014,,2017.0,19820.0,2034,21040.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4764,97178,2014,,2017.0,20800.0,2034,22050.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4765,97178,2014,,2017.0,23310.0,2034,25330.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4766,97178,2014,,2017.0,21920.0,2034,23950.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4767,97178,2014,,2017.0,23060.0,2034,23970.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4768,97178,2014,,2017.0,24240.0,2034,25260.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4769,97178,2014,,2017.0,18080.0,2034,19100.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4770,97178,2014,,2017.0,16590.0,2034,17540.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4771,97178,2014,,2017.0,16260.0,2034,17190.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4772,97178,2014,,2017.0,16090.0,2034,17080.0,Functional Class unreliable,2015.0,18408.0,,,,1,4.0,6,,2,41,2.0,,,,
4773,97178,2014,,2017.0,9950.0,2034,10820.0,Functional Class unreliable,2015.0,10460.0,,,,1,4.0,6,,2,41,2.0,,,,
4774,,2014,,2017.0,6700.0,2037,7300.0,Functional Class unreliable,2015.0,6827.0,,,,1,4.0,6,,12,41,2.0,,,,
4775,,2014,,2017.0,8800.0,2037,11000.0,Functional Class unreliable,2015.0,8990.0,,,,1,4.0,6,,12,41,2.0,,,,
4776,93854,2014,,2017.0,8100.0,2037,9000.0,Functional Class unreliable,2015.0,7785.0,,,,1,4.0,6,,12,41,2.0,,,,
4777,,2014,,2017.0,22950.0,2037,36190.0,Functional Class unreliable,2015.0,23390.0,,,,1,4.0,6,,2,41,2.0,,,,
4778,,2014,,2017.0,19620.0,2037,31590.0,Functional Class unreliable,2015.0,23390.0,,,,1,4.0,6,,2,41,2.0,,,,
4779,95625,2014,,2017.0,4960.0,2037,7610.0,Functional Class unreliable,2015.0,5562.0,,,,1,4.0,6,,12,41,2.0,,,,
4780,97167,2014,,2017.0,17000.0,2037,19000.0,Functional Class unreliable,2015.0,15632.0,,,,1,4.0,6,,12,41,2.0,,,,
4781,93455,2014,,2017.0,8300.0,2037,8730.0,Functional Class unreliable,2015.0,7168.0,,,,1,4.0,6,,11,41,2.0,,,,
4782,93455,2014,,2017.0,8410.0,2037,8610.0,Functional Class unreliable,2015.0,6598.0,,,,1,4.0,6,,11,41,2.0,,,,
4783,97224,2014,,2017.0,4910.0,2037,5640.0,Functional Class unreliable,2015.0,2063.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4784,,2014,,2017.0,3690.0,2037,4650.0,Functional Class unreliable,2015.0,4242.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4785,,2014,,2017.0,4770.0,2037,6430.0,Functional Class unreliable,2015.0,5183.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4786,98304,2014,,2017.0,10620.0,2037,13280.0,Functional Class unreliable,2015.0,12830.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4787,,2014,,2017.0,2180.0,2037,3400.0,Functional Class unreliable,2015.0,2759.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4788,97238,2014,,2017.0,3400.0,2037,5000.0,Functional Class unreliable,2015.0,3036.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4789,97238,2014,,2017.0,3400.0,2037,4600.0,Functional Class unreliable,2015.0,2687.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4790,,2014,,2017.0,7500.0,2037,9500.0,Functional Class unreliable,2015.0,6949.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4791,88609,2014,,2017.0,4300.0,2037,4300.0,Functional Class unreliable,2015.0,4523.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4792,,2014,,2017.0,9300.0,2037,14000.0,Functional Class unreliable,2015.0,8763.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4793,95688,2014,,2017.0,11010.0,2037,12930.0,Functional Class unreliable,2015.0,10528.0,,,,1,4.0,6,,2,41,2.0,,,,
4794,,2014,,2017.0,2540.0,2037,3860.0,Functional Class unreliable,2015.0,5852.0,,,,1,5.0,6,1.0,2,41,2.0,,,,
4795,95165,2014,,2017.0,3300.0,2037,3500.0,Functional Class unreliable,2015.0,3404.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4796,,2014,,2017.0,2400.0,2037,2900.0,Functional Class unreliable,2015.0,708.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4797,86209,2014,,2017.0,910.0,2037,1400.0,Functional Class unreliable,2015.0,939.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4798,86209,2014,,2017.0,1200.0,2037,1800.0,Functional Class unreliable,2015.0,1280.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4799,96365,2014,,2017.0,2600.0,2037,3000.0,Functional Class unreliable,2015.0,2648.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4800,95520,2014,,2017.0,810.0,2037,950.0,Functional Class unreliable,2015.0,792.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4801,95520,2014,,2017.0,1300.0,2037,1300.0,Functional Class unreliable,2015.0,1300.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4802,,2014,,2017.0,2100.0,2037,2100.0,Functional Class unreliable,2015.0,1362.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4803,95520,2014,,2017.0,1400.0,2037,1500.0,Functional Class unreliable,2015.0,1473.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4804,95520,2014,,2017.0,2000.0,2037,2400.0,Functional Class unreliable,2015.0,2171.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4805,91580,2014,,2017.0,1900.0,2037,2100.0,Functional Class unreliable,2015.0,1645.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4806,95520,2014,,2017.0,1800.0,2037,2200.0,Functional Class unreliable,2015.0,1744.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4807,87133,2014,,2017.0,1000.0,2037,1100.0,Functional Class unreliable,2015.0,936.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4808,,2014,,2017.0,2500.0,2037,2500.0,Functional Class unreliable,2015.0,2754.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4809,96365,2014,,2017.0,1500.0,2037,1500.0,Functional Class unreliable,2015.0,854.0,,,,1,5.0,6,1.0,12,41,2.0,,,,
4810,97243,2014,,2017.0,2500.0,2037,3700.0,Functional Class unreliable,2015.0,2232.0,,,,1,5.0,6,,12,41,2.0,,,,
4811,95520,2014,,2017.0,750.0,2037,950.0,Functional Class unreliable,2015.0,738.0,,,,1,6.0,6,1.0,12,41,2.0,,,,
4812,101479,2015,,2017.0,6000.0,2037,6000.0,,2015.0,6171.0,,,,1,3.0,6,,12,41,2.0,,,,
4813,101575,2015,,2017.0,95130.0,2037,108560.0,Functional Class unreliable,2015.0,118071.0,,,,1,1.0,6,,3,41,2.0,,,,
4814,87184,2015,,2017.0,94650.0,2037,140830.0,Functional Class unreliable,2015.0,91388.0,,,,1,1.0,6,,1,41,2.0,,,,
4815,,2015,,2017.0,153690.0,2037,187100.0,Functional Class unreliable,2015.0,118119.0,,,,1,1.0,6,,2,41,2.0,,,,
4816,,2015,,2017.0,146900.0,2037,178600.0,Functional Class unreliable,2015.0,137050.0,,,,1,1.0,6,,2,41,2.0,,,,
4817,97212,2015,,2017.0,71000.0,2037,77000.0,Functional Class unreliable,2015.0,63077.0,,,,1,1.0,6,,12,41,2.0,,,,
4818,82388,2015,,2017.0,117380.0,2037,128840.0,Functional Class unreliable,2015.0,90655.0,,,,1,1.0,6,,11,41,2.0,,,,
4819,82388,2015,,2017.0,110830.0,2037,122290.0,Functional Class unreliable,2015.0,84711.0,,,,1,1.0,6,,11,41,2.0,,,,
4820,82388,2015,,2017.0,74100.0,2037,84210.0,Functional Class unreliable,2015.0,48713.0,,,,1,1.0,6,,11,41,2.0,,,,
4821,75941,2015,,2017.0,42000.0,2037,47000.0,Functional Class unreliable,2015.0,44905.0,,,,1,1.0,6,,12,41,2.0,,,,
4822,75941,2015,,2017.0,41000.0,2037,47000.0,Functional Class unreliable,2015.0,44905.0,,,,1,1.0,6,,12,41,2.0,,,,
4823,75941,2015,,2017.0,53000.0,2037,58000.0,Functional Class unreliable,2015.0,55919.0,,,,1,1.0,6,,12,41,2.0,,,,
4824,75941,2015,,2017.0,37000.0,2037,41000.0,Functional Class unreliable,2015.0,39313.0,,,,1,1.0,6,1.0,12,41,2.0,,,,
4825,97237,2015,,2017.0,20650.0,2037,25610.0,Functional Class unreliable,2015.0,21478.0,,,,1,1.0,6,,11,41,2.0,,,,
4826,97237,2015,,2017.0,21520.0,2037,27030.0,Functional Class unreliable,2015.0,22783.0,,,,1,1.0,6,,11,41,2.0,,,,
4827,97237,2015,,2017.0,26790.0,2037,32290.0,Functional Class unreliable,2015.0,24978.0,,,,1,1.0,6,,11,41,2.0,,,,
4828,97237,2015,,2017.0,20640.0,2037,24760.0,Functional Class unreliable,2015.0,23640.0,,,,1,1.0,6,,11,41,2.0,,,,
4829,97237,2015,,2017.0,9340.0,2037,11070.0,Functional Class unreliable,2015.0,9701.0,,,,1,1.0,6,,11,41,2.0,,,,
4830,,2015,,2017.0,25000.0,2017,25000.0,Functional Class unreliable,2015.0,22783.0,,,,1,1.0,6,,12,41,2.0,,,,
4831,,2015,,2017.0,40000.0,2037,52000.0,Functional Class unreliable,2015.0,45416.0,,,,1,1.0,6,,12,41,2.0,,,,
4832,,2015,,2017.0,49000.0,2037,70000.0,Functional Class unreliable,2015.0,6039.0,,,,1,1.0,6,,12,41,2.0,,,,
4833,,2015,,2017.0,52000.0,2037,59000.0,Functional Class unreliable,2015.0,52247.0,,,,1,1.0,6,,12,41,2.0,,,,
4834,101308,2015,,2017.0,90000.0,2029,94000.0,Functional Class unreliable,2015.0,92150.0,,,,1,1.0,6,,12,41,2.0,,,,
4835,101482,2015,,2017.0,10000.0,2037,11000.0,Functional Class unreliable,2015.0,10437.0,,,,1,1.0,6,,12,41,2.0,,,,
4836,95408,2015,,2017.0,11000.0,2037,13000.0,Functional Class unreliable,2015.0,10962.0,,,,1,1.0,6,,12,41,2.0,,,,
4837,,2015,,2017.0,21000.0,2017,21000.0,Functional Class unreliable,2015.0,21184.0,,,,1,1.0,6,,12,41,2.0,,,,
4838,99478,2015,,2017.0,44310.0,2037,52170.0,Functional Class unreliable,2015.0,33851.0,,,,1,1.0,6,,2,41,2.0,,,,
4839,99478,2015,,2017.0,42740.0,2037,49930.0,Functional Class unreliable,2015.0,33570.0,,,,1,1.0,6,,2,41,2.0,,,,
4840,91702,2015,,2017.0,18000.0,2037,20000.0,Functional Class unreliable,2015.0,17035.0,,,,1,1.0,6,,12,41,2.0,,,,
4841,91702,2015,,2017.0,24000.0,2037,28000.0,Functional Class unreliable,2015.0,23128.0,,,,1,1.0,6,,12,41,2.0,,,,
4842,101575,2015,,2017.0,27990.0,2037,28670.0,Functional Class unreliable,2015.0,24218.0,,,,1,3.0,6,,3,41,2.0,,,,
4843,101575,2015,,2017.0,49350.0,2037,52610.0,Functional Class unreliable,2015.0,47920.0,,,,1,3.0,6,,3,41,2.0,,,,
4844,91871,2015,,2017.0,22000.0,2029,22000.0,Functional Class unreliable,2015.0,24780.0,,,,1,3.0,6,,12,41,2.0,,,,
4845,91871,2015,,2017.0,30000.0,2029,30000.0,Functional Class unreliable,2015.0,33135.0,,,,1,3.0,6,,12,41,2.0,,,,
4846,91871,2015,,2017.0,33000.0,2029,33000.0,Functional Class unreliable,2015.0,35643.0,,,,1,3.0,6,,12,41,2.0,,,,
4847,91871,2015,,2017.0,36000.0,2029,40000.0,Functional Class unreliable,2015.0,41316.0,,,,1,3.0,6,,12,41,2.0,,,,
4848,91871,2015,,2017.0,28000.0,2029,32000.0,Functional Class unreliable,2015.0,29521.0,,,,1,3.0,6,,12,41,2.0,,,,
4849,91871,2015,,2017.0,21000.0,2029,26000.0,Functional Class unreliable,2015.0,23112.0,,,,1,3.0,6,,12,41,2.0,,,,
4850,97213,2015,,2017.0,17000.0,2037,17000.0,Functional Class unreliable,2015.0,17600.0,,,,1,3.0,6,,12,41,2.0,,,,
4851,99782,2015,,2017.0,11000.0,2037,12000.0,Functional Class unreliable,2015.0,11697.0,,,,1,3.0,6,,12,41,2.0,,,,
4852,99782,2015,,2017.0,14000.0,2037,14000.0,Functional Class unreliable,2015.0,13739.0,,,,1,3.0,6,,12,41,2.0,,,,
4853,99782,2015,,2017.0,12000.0,2037,13000.0,Functional Class unreliable,2015.0,11448.0,,,,1,3.0,6,,12,41,2.0,,,,
4854,82388,2015,,2017.0,18170.0,2037,18410.0,Functional Class unreliable,2015.0,13191.0,,,,1,3.0,6,,11,41,2.0,,,,
4855,82388,2015,,2017.0,14200.0,2037,14440.0,Functional Class unreliable,2015.0,11827.0,,,,1,3.0,6,,11,41,2.0,,,,
4856,,2015,,2017.0,11780.0,2037,18090.0,Functional Class unreliable,2015.0,34651.0,,,,1,3.0,6,,2,41,2.0,,,,
4857,,2015,,2017.0,9460.0,2037,15790.0,Functional Class unreliable,2015.0,28849.0,,,,1,3.0,6,,2,41,2.0,,,,
4858,97197,2015,,2017.0,36000.0,2037,42930.0,Functional Class unreliable,2015.0,28838.0,,,,1,3.0,6,,2,41,2.0,,,,
4859,101308,2015,,2017.0,12000.0,2029,14000.0,Functional Class unreliable,2015.0,13643.0,,,,1,3.0,6,,12,41,2.0,,,,
4860,101308,2015,,2017.0,7200.0,2029,9400.0,Functional Class unreliable,2015.0,6226.0,,,,1,3.0,6,,12,41,2.0,,,,
4861,101308,2015,,2017.0,8900.0,2029,11000.0,Functional Class unreliable,2015.0,12048.0,,,,1,3.0,6,,12,41,2.0,,,,
4862,101308,2015,,2017.0,14000.0,2029,17000.0,Functional Class unreliable,2015.0,14709.0,,,,1,3.0,6,,12,41,2.0,,,,
4863,101575,2015,,2017.0,43430.0,2037,46740.0,Functional Class unreliable,2015.0,47320.0,,,,1,3.0,6,,1,41,2.0,,,,
4864,87096,2015,,2017.0,10000.0,2029,11000.0,Functional Class unreliable,2015.0,9943.0,,,,1,3.0,6,,12,41,2.0,,,,
4865,101480,2015,,2017.0,8300.0,2037,9400.0,Functional Class unreliable,2015.0,8056.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4866,101308,2015,,2017.0,25000.0,2029,33000.0,Functional Class unreliable,2015.0,24461.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4867,101308,2015,,2017.0,26000.0,2029,34000.0,Functional Class unreliable,2015.0,25985.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4868,101308,2015,,2017.0,14000.0,2029,17000.0,Functional Class unreliable,2015.0,13936.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4869,101308,2015,,2017.0,6600.0,2029,8600.0,Functional Class unreliable,2015.0,6099.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4870,101481,2015,,2017.0,6700.0,2037,7500.0,Functional Class unreliable,2015.0,6175.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4871,,2015,,2017.0,5800.0,2029,6800.0,Functional Class unreliable,2015.0,5799.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4872,92601,2015,,2017.0,7000.0,2037,85000.0,Functional Class unreliable,2015.0,7084.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4873,92601,2015,,2017.0,7000.0,2037,8500.0,Functional Class unreliable,2015.0,7084.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4874,,2015,,2017.0,5300.0,2029,5400.0,Functional Class unreliable,2015.0,5452.0,,,,1,3.0,6,1.0,12,41,2.0,,,,
4875,94797,2015,,2017.0,5530.0,2037,5630.0,Functional Class unreliable,2015.0,10544.0,,,,1,3.0,6,,2,41,2.0,,,,
4876,94797,2015,,2017.0,10140.0,2037,11440.0,Functional Class unreliable,2015.0,10544.0,,,,1,3.0,6,,2,41,2.0,,,,
4877,99786,2015,,2017.0,15770.0,2037,16920.0,Functional Class unreliable,2015.0,16017.0,,,,1,3.0,6,,2,41,2.0,,,,
4878,99786,2015,,2017.0,24920.0,2037,24910.0,Functional Class unreliable,2015.0,16017.0,,,,1,3.0,6,,2,41,2.0,,,,
4879,99786,2015,,2017.0,17770.0,2037,19890.0,Functional Class unreliable,2015.0,16017.0,,,,1,3.0,6,,2,41,2.0,,,,
4880,99787,2015,,2017.0,12980.0,2037,16420.0,Functional Class unreliable,2015.0,15816.0,,,,1,3.0,6,,2,41,2.0,,,,
4881,95676,2015,,2017.0,21000.0,2037,21340.0,Functional Class unreliable,2015.0,22351.0,,,,1,3.0,6,,2,41,2.0,,,,
4882,99558,2015,,2017.0,14270.0,2037,21710.0,Functional Class unreliable,2015.0,6607.0,,,,1,4.0,6,,3,41,2.0,,,,
4883,99558,2015,,2017.0,29460.0,2037,39730.0,Functional Class unreliable,2015.0,16751.0,,,,1,4.0,6,,3,41,2.0,,,,
4884,99558,2015,,2017.0,19740.0,2037,27630.0,Functional Class unreliable,2015.0,16751.0,,,,1,4.0,6,,3,41,2.0,,,,
4885,99558,2015,,2017.0,20730.0,2037,29820.0,Functional Class unreliable,2015.0,16751.0,,,,1,4.0,6,,3,41,2.0,,,,
4886,99558,2015,,2017.0,19650.0,2037,27990.0,Functional Class unreliable,2015.0,16751.0,,,,1,4.0,6,,3,41,2.0,,,,
4887,99558,2015,,2017.0,19570.0,2037,27510.0,Functional Class unreliable,2015.0,16751.0,,,,1,4.0,6,,3,41,2.0,,,,
4888,87096,2015,,2017.0,6400.0,2029,7300.0,Functional Class unreliable,2015.0,15640.0,,,,1,4.0,6,,12,41,2.0,,,,
4889,98452,2015,,2017.0,15000.0,2037,19000.0,Functional Class unreliable,2015.0,12104.0,,,,1,4.0,6,,12,41,2.0,,,,
4890,78163,2015,,2017.0,7400.0,2029,8000.0,Functional Class unreliable,2015.0,6914.0,,,,1,4.0,6,,12,41,2.0,,,,
4891,101308,2015,,2017.0,14000.0,2029,15000.0,Functional Class unreliable,2015.0,14630.0,,,,1,4.0,6,,12,41,2.0,,,,
4892,101308,2015,,2017.0,17000.0,2029,19000.0,Functional Class unreliable,2015.0,23390.0,,,,1,4.0,6,,12,41,2.0,,,,
4893,101308,2015,,2017.0,10000.0,2029,12000.0,Functional Class unreliable,2015.0,14130.0,,,,1,4.0,6,,12,41,2.0,,,,
4894,101308,2015,,2017.0,34000.0,2029,36000.0,Functional Class unreliable,2015.0,34777.0,,,,1,4.0,6,,12,41,2.0,,,,
4895,101308,2015,,2017.0,20000.0,2029,22000.0,Functional Class unreliable,2015.0,19002.0,,,,1,4.0,6,,12,41,2.0,,,,
4896,91921,2015,,2017.0,4960.0,2037,5870.0,Functional Class unreliable,2015.0,4000.0,,,,1,4.0,6,,1,41,2.0,,,,
4897,91921,2015,,2017.0,5820.0,2037,3400.0,Functional Class unreliable,2015.0,4000.0,,,,1,4.0,6,,1,41,2.0,,,,
4898,97262,2015,,2017.0,4400.0,2037,4400.0,Functional Class unreliable,2015.0,4317.0,,,,1,4.0,6,,12,41,2.0,,,,
4899,91330,2015,,2017.0,7100.0,2029,7100.0,Functional Class unreliable,2015.0,6566.0,,,,1,4.0,6,,12,41,2.0,,,,
4900,91340,2015,,2017.0,7100.0,2029,7100.0,Functional Class unreliable,2015.0,6566.0,,,,1,4.0,6,,12,41,2.0,,,,
4901,87090,2015,,2017.0,7500.0,2037,8700.0,Functional Class unreliable,2015.0,7276.0,,,,1,4.0,6,,12,41,2.0,,,,
4902,,2015,,2017.0,7770.0,2037,7840.0,Functional Class unreliable,2015.0,6677.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4903,,2015,,2017.0,6240.0,2037,6520.0,Functional Class unreliable,2015.0,5567.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4904,99474,2015,,2017.0,3720.0,2037,3820.0,Functional Class unreliable,2015.0,4721.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4905,99474,2015,,2017.0,7250.0,2037,7430.0,Functional Class unreliable,2015.0,8739.0,,,,1,4.0,6,1.0,2,41,2.0,,,,
4906,99618,2015,,2017.0,2000.0,2037,2000.0,Functional Class unreliable,2015.0,2103.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4907,101298,2015,,2017.0,2600.0,2037,3500.0,Functional Class unreliable,2015.0,2126.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4908,101298,2015,,2017.0,2600.0,2029,3100.0,Functional Class unreliable,2015.0,2126.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4909,101298,2015,,2017.0,2500.0,2037,3200.0,Functional Class unreliable,2015.0,2953.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4910,101298,2015,,2017.0,2500.0,2029,2900.0,Functional Class unreliable,2015.0,2953.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4911,101298,2015,,2017.0,3000.0,2037,3500.0,Functional Class unreliable,2015.0,3441.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4912,101298,2015,,2017.0,3000.0,2029,3300.0,Functional Class unreliable,2015.0,3441.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4913,101298,2015,,2017.0,3800.0,2037,4900.0,Functional Class unreliable,2015.0,3594.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4914,101298,2015,,2017.0,3800.0,2029,4400.0,Functional Class unreliable,2015.0,3594.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4915,101298,2015,,2017.0,4300.0,2037,5400.0,Functional Class unreliable,2015.0,4557.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4916,101298,2015,,2017.0,4300.0,2029,5000.0,Functional Class unreliable,2015.0,4557.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4917,101298,2015,,2017.0,5000.0,2037,6500.0,Functional Class unreliable,2015.0,4779.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4918,101298,2015,,2017.0,5000.0,2029,5900.0,Functional Class unreliable,2015.0,4779.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4919,101308,2015,,2017.0,9600.0,2029,9600.0,Functional Class unreliable,2015.0,10865.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4920,101308,2015,,2017.0,9300.0,2029,11000.0,Functional Class unreliable,2015.0,8167.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4921,10379,2015,,2017.0,19000.0,2037,25000.0,Functional Class unreliable,2015.0,15384.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
4922,10379,2015,,2017.0,1800.0,2037,1800.0,Functional Class unreliable,2015.0,1588.0,,,,1,4.0,6,1.0,12,41,2.0,,,,
