,InternalProjectID_x,AverageCount,AverageForecast,Error,AbsError,PercentError,AbsPE,ImprovementType,YearForecastProduced,ForecastYear,State,Year_ofObservation,Decade_Count,Decade_ForecastProduced,Decade_Opening,Diff_Year,ForecastHorizon,InternalProjectID_y,FunctionalClass
661,80395,17340.0,19430.0,-2090.0,2090.0,-10.75656202,10.75656202,1.0,2007.0,2009.0,OH,2008.0,4,5,2008-2012,2.0,2,75863,1
662,80491,18140.0,18932.25,-792.25,792.25,-4.184658453,4.184658453,2.0,2006.0,2007.0,OH,2010.0,5,5,2002-2008,1.0,1,75863,3
663,80613,2670.0,4057.0,-1387.0,1387.0,-34.18782351,34.18782351,1.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,75869,1
664,80619,134080.0,139632.25,-5552.25,5552.25,-3.976337845,3.976337845,1.0,2006.0,2008.0,OH,2010.0,5,5,2002-2008,2.0,2,75883,1
665,80791,15990.0,17660.0,-1670.0,1670.0,-9.456398641,9.456398641,1.0,2006.0,2008.0,OH,2008.0,4,5,2002-2008,2.0,2,75883,3
666,80810,31025.83333,31799.58333,-773.75,773.75,-2.433207982,2.433207982,12.0,2006.0,2006.0,OH,2009.75,5,5,2002-2008,0.0,0,75989,1
667,80931,172000.0,171196.67,803.33,803.33,0.46924394,0.46924394,1.0,2006.0,2007.0,OH,2009.0,5,5,2002-2008,1.0,1,76002,1
668,80963,11910.0,12866.25,-956.25,956.25,-7.4322355,7.4322355,2.0,2007.0,2010.0,OH,2007.0,4,5,2008-2012,3.0,3,76009,5
669,80993,6990.0,10200.0,-3210.0,3210.0,-31.47058824,31.47058824,3.0,2007.0,2010.0,OH,2008.0,4,5,2008-2012,3.0,3,76158,5
670,81137,9193.333333,14046.666669999999,-4853.333333,4853.333333,-34.55149502,34.55149502,2.0,2007.0,2007.0,OH,2010.0,5,5,2002-2008,0.0,0,76174,1
671,81147,80463.57143,100054.7629,-19591.191430000003,19591.191430000003,-19.580468600000003,19.580468600000003,1.0,2012.0,2014.0,OH,2013.0,6,5,After 2012,2.0,2,76254,3
672,81162,3510.0,4665.0,-1155.0,1155.0,-24.75884244,24.75884244,1.0,2009.0,2011.0,OH,2010.0,5,5,2008-2012,2.0,2,76265,5
673,81215,1690.0,1507.0,183.0,183.0,12.14333112,12.14333112,12.0,2007.0,2012.0,OH,2010.0,5,5,2008-2012,5.0,5,76267,4
674,81243,7862.5,8958.625,-1096.125,1096.125,-12.23541559,12.23541559,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,76359,1
675,81328,3150.0,2989.0,161.0,161.0,5.386416862000001,5.386416862000001,1.0,2009.0,2012.0,OH,2010.0,5,5,2008-2012,3.0,3,76375,4
676,81338,21706.66667,20678.533330000002,1028.133333,1028.133333,4.971983829,4.971983829,1.0,2009.0,2014.0,OH,2010.0,5,5,After 2012,5.0,5,76378,3
677,81359,124000.0,124260.0,-260.0,260.0,-0.209238693,0.209238693,1.0,2006.0,2007.0,OH,2007.0,4,5,2002-2008,1.0,1,76411,1
678,81405,17433.33333,18153.33333,-720.0,720.0,-3.966213735,3.966213735,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,76437,3
679,81485,15130.0,17270.0,-2140.0,2140.0,-12.39143023,12.39143023,1.0,2008.0,2009.0,OH,2009.0,5,5,2008-2012,1.0,1,76441,3
680,81539,7380.0,7078.333333,301.6666667,301.6666667,4.261831881,4.261831881,7.0,2010.0,2012.0,OH,2011.0,5,5,2008-2012,2.0,2,76469,1
681,81796,38208.33333,37287.0,921.3333332999998,921.3333332999998,2.470923736,2.470923736,11.0,2006.0,2009.0,OH,2008.0,4,5,2008-2012,3.0,3,76480,3
682,81797,14700.0,23929.75,-9229.75,9229.75,-38.57018983,38.57018983,2.0,2007.0,2008.0,OH,2009.0,5,5,2002-2008,1.0,1,76536,4
683,81899,29010.0,32983.5,-3973.5,3973.5,-12.04693256,12.04693256,2.0,2007.0,2010.0,OH,2009.0,5,5,2008-2012,3.0,3,76565,3
684,81918,5680.0,5531.0,149.0,149.0,2.6939070689999998,2.6939070689999998,1.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,76674,1
685,81934,4570.0,3660.0,910.0,910.0,24.86338798,24.86338798,1.0,2009.0,2010.0,OH,2009.0,5,5,2008-2012,1.0,1,76721,1
686,81937,14140.0,14144.0,-4.0,4.0,-0.028280543,0.028280543,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,76825,1
687,81940,9165.0,8680.0,485.0,485.0,5.587557604,5.587557604,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,76938,3
688,82030,25150.0,27260.0,-2110.0,2110.0,-7.740278797,7.740278797,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,76968,3
689,82035,4830.0,4996.665,-166.665,166.665,-3.335524795,3.335524795,1.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,76990,5
690,82040,5075.0,4595.0,480.0,480.0,10.44613711,10.44613711,1.0,2009.0,2010.0,OH,2010.0,5,5,2008-2012,1.0,1,77037,1
691,82131,3658.333333,3993.166667,-334.8333333,334.8333333,-8.385157977999999,8.385157977999999,1.0,2008.0,2011.0,OH,2009.4166670000002,5,5,2008-2012,3.0,3,77057,3
692,82154,10195.0,11878.75,-1683.75,1683.75,-14.17447122,14.17447122,2.0,2007.0,2007.0,OH,2009.0,5,5,2002-2008,0.0,0,77057,5
693,82249,87690.0,86005.0,1685.0,1685.0,1.959188419,1.959188419,2.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,77076,1
694,82275,4630.0,4720.0,-90.0,90.0,-1.9067796609999998,1.9067796609999998,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,77076,5
695,82277,7090.0,9008.5,-1918.5,1918.5,-21.29655326,21.29655326,1.0,2007.0,2010.0,OH,2009.0,5,5,2008-2012,3.0,3,77078,1
696,82298,8795.0,11272.875,-2477.875,2477.875,-21.98086114,21.98086114,1.0,2008.0,2010.0,OH,2008.75,5,5,2008-2012,2.0,2,77117,1
697,82485,7580.0,8401.5,-821.5,821.5,-9.778015831,9.778015831,2.0,2007.0,2009.0,OH,2008.0,4,5,2008-2012,2.0,2,77129,1
698,82505,26988.33333,29519.5,-2531.166667,2531.166667,-8.57455806,8.57455806,1.0,2007.0,2010.0,OH,2009.0,5,5,2008-2012,3.0,3,77129,3
699,82506,29920.0,28870.33333,1049.666667,1049.666667,3.6357968389999997,3.6357968389999997,1.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,77198,3
700,82606,17290.0,20763.0,-3473.0,3473.0,-16.72686991,16.72686991,2.0,2007.0,2011.0,OH,2009.0,5,5,2008-2012,4.0,4,77242,1
701,82625,48555.0,51502.0,-2947.0,2947.0,-5.722107879,5.722107879,12.0,2007.0,2009.0,OH,2008.0,4,5,2008-2012,2.0,2,77242,3
702,82632,15507.5,13852.0,1655.5,1655.5,11.95134277,11.95134277,2.0,2011.0,2017.0,OH,2011.0,5,5,After 2012,6.0,6,77244,1
703,82689,5942.0,6677.8,-735.8,735.8,-11.01859894,11.01859894,2.0,2008.0,2010.0,OH,2008.0,4,5,2008-2012,2.0,2,77248,1
704,82757,10875.0,13459.0,-2584.0,2584.0,-19.19904896,19.19904896,11.0,2008.0,2012.0,OH,2008.0,4,5,2008-2012,4.0,4,77273,3
705,82771,3285.0,3340.0,-55.0,55.0,-1.646706587,1.646706587,1.0,2010.0,2012.0,OH,2012.0,5,5,2008-2012,2.0,2,77284,3
706,82772,5450.0,5325.0,125.0,125.0,2.34741784,2.34741784,1.0,2011.0,2012.0,OH,2011.0,5,5,2008-2012,1.0,1,77308,5
707,82773,9910.0,10778.3325,-868.3325,868.3325,-8.05627865,8.05627865,1.0,2011.0,2013.0,OH,2011.0,5,5,After 2012,2.0,2,77314,1
708,82774,1920.0,2365.0,-445.0,445.0,-18.81606765,18.81606765,1.0,2010.0,2012.0,OH,2011.0,5,5,2008-2012,2.0,2,77318,3
709,82812,1230.0,1232.5,-2.5,2.5,-0.20283975699999998,0.20283975699999998,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,77326,1
710,82824,19070.0,19585.5,-515.5,515.5,-2.63204922,2.63204922,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,77348,3
711,82826,250.0,249.17,0.83,0.83,0.333105912,0.333105912,12.0,2012.0,2014.0,OH,2013.0,6,5,After 2012,2.0,2,77349,3
712,82838,446.0,550.0,-104.0,104.0,-18.90909091,18.90909091,12.0,2012.0,2014.0,OH,2015.0,6,5,After 2012,2.0,2,77351,1
713,83044,110775.0,117799.4167,-7024.416667,7024.416667,-5.963031792000001,5.963031792000001,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,77355,1
714,83079,25190.0,22414.25,2775.75,2775.75,12.38386294,12.38386294,2.0,2008.0,2012.0,OH,2009.0,5,5,2008-2012,4.0,4,77419,1
715,83138,10012.0,9828.05,183.95,183.95,1.871683599,1.871683599,1.0,2008.0,2011.0,OH,2010.0,5,5,2008-2012,3.0,3,77447,1
716,83203,6720.0,7270.0,-550.0,550.0,-7.5653370010000005,7.5653370010000005,2.0,2008.0,2014.0,OH,2009.0,5,5,After 2012,6.0,6,77449,3
717,83245,58012.5,57314.375,698.125,698.125,1.218062659,1.218062659,11.0,2007.0,2010.0,OH,2007.0,4,5,2008-2012,3.0,3,77557,3
718,83273,71457.77777999999,88754.44443999999,-17296.66667,17296.66667,-19.48822594,19.48822594,1.0,2008.0,2009.0,OH,2009.6666670000002,5,5,2008-2012,1.0,1,77562,6
719,83301,72326.66667,95145.55556000001,-22818.888890000002,22818.888890000002,-23.98313695,23.98313695,1.0,2007.0,2010.0,OH,2009.888889,5,5,2008-2012,3.0,3,77568,1
720,83410,693.3333332999999,789.4466667,-96.11333333,96.11333333,-12.1747722,12.1747722,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,77592,4
721,83414,1326.666667,1810.276667,-483.61,483.61,-26.71470107,26.71470107,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,77592,5
722,83415,1070.0,1246.39,-176.39,176.39,-14.15207118,14.15207118,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,77688,5
723,83417,17730.0,19785.83,-2055.83,2055.83,-10.39041577,10.39041577,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,77801,1
724,83418,3376.666667,3153.333333,223.33333330000002,223.33333330000002,7.082452431,7.082452431,1.0,2011.0,2012.0,OH,2011.3333329999998,5,5,2008-2012,1.0,1,77856,4
725,83456,20170.0,19485.25,684.75,684.75,3.5141966360000003,3.5141966360000003,3.0,2009.0,2012.0,OH,2011.0,5,5,2008-2012,3.0,3,77873,1
726,83489,73371.0,72520.0,851.0,851.0,1.173469388,1.173469388,1.0,2009.0,2012.0,OH,2012.0,5,5,2008-2012,3.0,3,77877,5
727,83500,128265.0,135067.0,-6802.0,6802.0,-5.0360191610000005,5.0360191610000005,2.0,2010.0,2014.0,OH,2010.0,5,5,After 2012,4.0,4,77895,3
728,83540,2010.0,2647.0,-637.0,637.0,-24.06497922,24.06497922,1.0,2008.0,2013.0,OH,2012.0,5,5,After 2012,5.0,5,77975,3
729,83548,24000.0,26971.0,-2971.0,2971.0,-11.0155352,11.0155352,2.0,2008.0,2014.0,OH,2010.0,5,5,After 2012,6.0,6,78041,4
730,83555,15530.0,15940.0,-410.0,410.0,-2.572145546,2.572145546,1.0,2010.0,2014.0,OH,2010.0,5,5,After 2012,4.0,4,78043,1
731,83560,21575.0,25114.33333,-3539.333333,3539.333333,-14.09288189,14.09288189,11.0,2009.0,2010.0,OH,2009.0,5,5,2008-2012,1.0,1,78044,5
732,83571,25005.0,31058.0,-6053.0,6053.0,-19.48934252,19.48934252,2.0,2008.0,2013.0,OH,2013.0,6,5,After 2012,5.0,5,78245,1
733,83620,51870.0,64368.25,-12498.25,12498.25,-19.41679322,19.41679322,1.0,2009.0,2010.0,OH,2009.5,5,5,2008-2012,1.0,1,78248,1
734,83621,6000.0,8600.0,-2600.0,2600.0,-30.23255814,30.23255814,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,78248,3
735,83652,2050.0,2175.0,-125.0,125.0,-5.747126437,5.747126437,1.0,2009.0,2011.0,OH,2010.0,5,5,2008-2012,2.0,2,78267,3
736,83653,12310.0,12015.5,294.5,294.5,2.451000791,2.451000791,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,78277,3
737,83667,3855.0,4720.75,-865.75,865.75,-18.33924694,18.33924694,2.0,2009.0,2012.0,OH,2011.0,5,5,2008-2012,3.0,3,78278,3
738,83709,2510.0,3800.0,-1290.0,1290.0,-33.94736842,33.94736842,12.0,2012.0,2014.0,OH,2013.0,6,5,After 2012,2.0,2,78295,1
739,83827,1190.0,930.0,260.0,260.0,27.95698925,27.95698925,12.0,2012.0,2014.0,OH,2014.0,6,5,After 2012,2.0,2,78295,3
740,83883,116762.0,117200.0,-438.0,438.0,-0.373720137,0.373720137,12.0,2012.0,2013.0,OH,2013.0,6,5,After 2012,1.0,1,78300,3
741,83901,62680.0,68760.0,-6080.0,6080.0,-8.842350204,8.842350204,1.0,2009.0,2010.0,OH,2010.0,5,5,2008-2012,1.0,1,78300,5
742,83965,59640.0,64360.83,-4720.83,4720.83,-7.334942697000001,7.334942697000001,1.0,2009.0,2010.0,OH,2009.0,5,5,2008-2012,1.0,1,78425,1
743,84096,141060.0,161933.5,-20873.5,20873.5,-12.89016788,12.89016788,1.0,2008.0,2009.0,OH,2010.0,5,5,2008-2012,1.0,1,78483,3
744,84280,6325.0,8574.5,-2249.5,2249.5,-26.23476588,26.23476588,1.0,2009.5,2011.5,OH,2010.5,5,5,2008-2012,2.0,2,78898,4
745,84353,6000.0,6672.0,-672.0,672.0,-10.07194245,10.07194245,1.0,2008.0,2009.0,OH,2010.0,5,5,2008-2012,1.0,1,79014,3
746,84425,119783.3333,131093.6667,-11310.33333,11310.33333,-8.627673343,8.627673343,11.0,2008.0,2011.0,OH,2009.0,5,5,2008-2012,3.0,3,79016,3
747,84435,8985.0,9701.75,-716.75,716.75,-7.3878424,7.3878424,2.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,79029,3
748,84483,121010.0,139230.0,-18220.0,18220.0,-13.08626015,13.08626015,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,79029,4
749,84497,141576.6667,165091.5,-23514.83333,23514.83333,-14.24351546,14.24351546,1.0,2008.0,2010.0,OH,2009.0,5,5,2008-2012,2.0,2,79078,1
750,84506,100530.0,122976.6667,-22446.66667,22446.66667,-18.25278508,18.25278508,11.0,2009.0,2013.0,OH,2013.0,6,5,After 2012,4.0,4,79078,3
751,84527,12802.0,13330.0,-528.0,528.0,-3.9609902480000003,3.9609902480000003,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,79175,1
752,84556,15080.0,18350.0,-3270.0,3270.0,-17.82016349,17.82016349,2.0,2009.0,2014.0,OH,2010.0,5,5,After 2012,5.0,5,79258,4
753,84557,27620.0,32912.75,-5292.75,5292.75,-16.08115396,16.08115396,11.0,2010.0,2014.0,OH,2010.0,5,5,After 2012,4.0,4,79352,1
754,84629,62090.0,63820.0,-1730.0,1730.0,-2.7107489819999997,2.7107489819999997,1.0,2009.0,2014.0,OH,2010.0,5,5,After 2012,5.0,5,79352,3
755,84699,28735.0,28204.6875,530.3125,530.3125,1.8802282419999998,1.8802282419999998,11.0,2008.0,2013.0,OH,2008.0,4,5,After 2012,5.0,5,79357,1
756,84700,28023.33333,27196.94444,826.3888889,826.3888889,3.038535783,3.038535783,11.0,2008.0,2013.0,OH,2008.0,4,5,After 2012,5.0,5,79357,3
757,84750,8060.0,7600.0,460.0,460.0,6.052631579,6.052631579,12.0,2013.0,2013.0,OH,2013.0,6,5,After 2012,0.0,0,79400,3
758,84778,2360.0,2530.0,-170.0,170.0,-6.719367589,6.719367589,1.0,2008.0,2010.0,OH,2010.0,5,5,2008-2012,2.0,2,79449,3
759,84964,8800.0,4030.0,4770.0,4770.0,118.36228290000001,118.36228290000001,1.0,2011.0,2016.0,OH,2011.0,5,5,After 2012,5.0,5,79449,4
760,85052,6541.5,6027.5,514.0,514.0,8.527581916,8.527581916,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,79449,5
761,85114,45330.0,54596.335,-9266.335,9266.335,-16.97244879,16.97244879,2.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,79453,3
762,85162,23993.0,25891.2,-1898.2,1898.2,-7.331448523,7.331448523,3.0,2009.0,2014.0,OH,2010.0,5,5,After 2012,5.0,5,79453,4
763,85200,5093.333333,4696.0,397.3333333,397.3333333,8.461101647000001,8.461101647000001,2.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,79455,3
764,85201,14885.0,12046.0,2839.0,2839.0,23.56798937,23.56798937,2.0,2009.0,2011.0,OH,2009.0,5,5,2008-2012,2.0,2,79489,3
765,85206,81565.0,89804.0,-8239.0,8239.0,-9.174424302,9.174424302,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,79535,1
766,85220,60970.0,62282.0,-1312.0,1312.0,-2.1065476380000003,2.1065476380000003,1.0,2010.0,2012.0,OH,2010.0,5,5,2008-2012,2.0,2,79559,5
767,85276,58830.0,58650.0,180.0,180.0,0.30690537100000004,0.30690537100000004,1.0,2011.0,2012.0,OH,2012.0,5,5,2008-2012,1.0,1,79601,3
768,85296,13100.0,11638.0,1462.0,1462.0,12.56229593,12.56229593,2.0,2010.0,2014.0,OH,2013.0,6,5,After 2012,4.0,4,79601,4
769,85331,960.0,832.0,128.0,128.0,15.38461538,15.38461538,2.0,2009.0,2010.0,OH,2009.0,5,5,2008-2012,1.0,1,79608,1
770,85347,96110.0,107450.0,-11340.0,11340.0,-10.55374593,10.55374593,1.0,2010.0,2010.0,OH,2010.0,5,5,2008-2012,0.0,0,79608,3
771,86215,119000.0,148840.0,-29840.0,29840.0,-20.04837409,20.04837409,1.0,2009.0,2010.0,OH,2010.0,5,5,2008-2012,1.0,1,79745,3
772,86712,1310.0,1224.0,86.0,86.0,7.026143791,7.026143791,1.0,2009.0,2011.0,OH,2010.0,5,5,2008-2012,2.0,2,79748,3
773,86769,2990.0,2990.0,0.0,0.0,0.0,0.0,1.0,2009.0,2009.0,OH,2009.0,5,5,2008-2012,0.0,0,79853,1
774,86797,19060.0,22547.5,-3487.5,3487.5,-15.46734671,15.46734671,1.0,2009.0,2014.0,OH,2009.0,5,5,After 2012,5.0,5,79855,3
775,86816,3806.666667,3807.223333,-0.556666667,0.556666667,-0.014621328999999999,0.014621328999999999,1.0,2009.0,2010.0,OH,2009.0,5,5,2008-2012,1.0,1,79944,1
776,86824,88165.0,86382.0,1783.0,1783.0,2.064087426,2.064087426,1.0,2009.0,2014.0,OH,2010.0,5,5,After 2012,5.0,5,79951,1
777,86944,1846.0,2190.0,-344.0,344.0,-15.70776256,15.70776256,1.0,2010.0,2013.0,OH,2013.0,6,5,After 2012,3.0,3,79951,3
778,87130,34930.0,36190.0,-1260.0,1260.0,-3.481624758,3.481624758,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,80005,1
779,87437,4970.0,4478.0,492.0,492.0,10.98704779,10.98704779,1.0,2009.0,2012.0,OH,2010.0,5,5,2008-2012,3.0,3,80030,1
780,87441,2230.0,2237.0,-7.0,7.0,-0.312919088,0.312919088,1.0,2009.0,2012.0,OH,2011.0,5,5,2008-2012,3.0,3,80057,5
781,87525,14950.0,16730.5,-1780.5,1780.5,-10.64224022,10.64224022,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,80059,3
782,87920,47672.0,48284.0,-612.0,612.0,-1.267500621,1.267500621,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,80065,1
783,88004,8380.0,9934.5,-1554.5,1554.5,-15.64749107,15.64749107,1.0,2010.0,2012.0,OH,2011.0,5,5,2008-2012,2.0,2,80096,3
784,88547,76020.0,86093.5,-10073.5,10073.5,-11.70065104,11.70065104,1.0,2010.0,2011.0,OH,2010.0,5,5,2008-2012,1.0,1,80096,5
785,88591,107760.0,120850.0,-13090.0,13090.0,-10.83160943,10.83160943,1.0,2011.0,2013.0,OH,2013.0,6,5,After 2012,2.0,2,80102,1
786,8864,23500.0,29200.0,-5700.0,5700.0,-19.52054795,19.52054795,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80102,3
787,8865,23000.0,29100.0,-6100.0,6100.0,-20.96219931,20.96219931,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80114,5
788,88655,9950.0,9450.0,500.0,500.0,5.291005291,5.291005291,1.0,2011.0,2012.0,OH,2012.0,5,5,2008-2012,1.0,1,80119,1
789,8866,19800.0,24100.0,-4300.0,4300.0,-17.84232365,17.84232365,12.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,80122,5
790,8867,41000.0,47700.0,-6700.0,6700.0,-14.04612159,14.04612159,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80130,1
791,8868,16600.0,30100.0,-13500.0,13500.0,-44.85049834,44.85049834,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80139,5
792,88682,1050.0,1045.0,5.0,5.0,0.47846890000000003,0.47846890000000003,1.0,2011.0,2013.0,OH,2011.0,5,5,After 2012,2.0,2,80141,5
793,8869,33000.0,39200.0,-6200.0,6200.0,-15.81632653,15.81632653,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80142,5
794,8870,23000.0,30300.0,-7300.0,7300.0,-24.09240924,24.09240924,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80145,4
795,8871,41000.0,37400.0,3600.0,3600.0,9.625668448999999,9.625668448999999,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80168,4
796,8872,24500.0,25500.0,-1000.0,1000.0,-3.921568627,3.921568627,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80169,4
797,8873,15100.0,23900.0,-8800.0,8800.0,-36.82008368,36.82008368,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80170,5
798,8874,9000.0,15600.0,-6600.0,6600.0,-42.30769231,42.30769231,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80171,5
799,8875,50500.0,61700.0,-11200.0,11200.0,-18.15235008,18.15235008,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,80172,4
800,88754,23210.0,23216.0,-6.0,6.0,-0.025844245,0.025844245,1.0,2010.0,2012.0,OH,2010.0,5,5,2008-2012,2.0,2,80172,5
801,88759,920.0,1800.0,-880.0,880.0,-48.88888889,48.88888889,12.0,2012.0,2013.0,OH,2013.0,6,5,After 2012,1.0,1,80173,4
802,8876,3300.0,3700.0,-400.0,400.0,-10.81081081,10.81081081,12.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80174,5
803,88768,2370.0,2300.0,70.0,70.0,3.043478261,3.043478261,12.0,2013.0,2013.0,OH,2013.0,6,5,After 2012,0.0,0,80175,5
804,8877,41000.0,42900.0,-1900.0,1900.0,-4.428904429,4.428904429,12.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,80176,3
805,8878,17100.0,22400.0,-5300.0,5300.0,-23.66071429,23.66071429,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,80177,3
806,8879,17900.0,18800.0,-900.0,900.0,-4.787234043,4.787234043,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,80177,4
807,8880,17200.0,16400.0,800.0,800.0,4.87804878,4.87804878,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,80178,4
808,8881,14100.0,15400.0,-1300.0,1300.0,-8.441558442,8.441558442,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,80179,4
809,88815,2120.0,2160.0,-40.0,40.0,-1.8518518519999998,1.8518518519999998,1.0,2011.0,2014.0,OH,2014.0,6,5,After 2012,3.0,3,80179,5
810,8882,40000.0,36500.0,3500.0,3500.0,9.589041096,9.589041096,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80181,5
811,8883,5900.0,9900.0,-4000.0,4000.0,-40.4040404,40.4040404,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80182,5
812,8884,17300.0,14600.0,2700.0,2700.0,18.49315068,18.49315068,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80183,4
813,8885,22000.0,23300.0,-1300.0,1300.0,-5.579399142000001,5.579399142000001,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80183,5
814,8886,7000.0,9500.0,-2500.0,2500.0,-26.31578947,26.31578947,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80196,4
815,8887,5900.0,7600.0,-1700.0,1700.0,-22.36842105,22.36842105,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80197,4
816,8888,10600.0,14600.0,-4000.0,4000.0,-27.39726027,27.39726027,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80198,5
817,8889,8200.0,9400.0,-1200.0,1200.0,-12.76595745,12.76595745,1.0,2008.0,2010.0,FL,2012.0,5,5,2008-2012,2.0,2,80209,4
818,8890,5100.0,5800.0,-700.0,700.0,-12.06896552,12.06896552,3.0,2008.0,2009.0,FL,2011.0,5,5,2008-2012,1.0,1,80217,4
819,8891,16100.0,30800.0,-14700.0,14700.0,-47.72727273,47.72727273,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80395,1
820,8892,51515.0,31100.0,20415.0,20415.0,65.64308682,65.64308682,3.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,80491,3
821,8893,20400.0,30100.0,-9700.0,9700.0,-32.22591362,32.22591362,1.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80605,4
822,8894,19200.0,25400.0,-6200.0,6200.0,-24.40944882,24.40944882,12.0,2008.0,2013.0,FL,2015.0,6,5,After 2012,5.0,5,80613,5
823,8895,19500.0,33100.0,-13600.0,13600.0,-41.08761329,41.08761329,3.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,80619,1
824,8896,21000.0,25300.0,-4300.0,4300.0,-16.99604743,16.99604743,12.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80791,4
825,8897,42000.0,50500.0,-8500.0,8500.0,-16.83168317,16.83168317,3.0,2008.0,2014.0,FL,2016.0,6,5,After 2012,6.0,6,80810,1
826,8898,22000.0,23400.0,-1400.0,1400.0,-5.982905982999999,5.982905982999999,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,80810,4
827,8899,22000.0,27400.0,-5400.0,5400.0,-19.7080292,19.7080292,1.0,2008.0,2011.0,FL,2013.0,6,5,2008-2012,3.0,3,80931,1
828,8900,28000.0,33300.0,-5300.0,5300.0,-15.91591592,15.91591592,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80963,3
829,8901,35000.0,39000.0,-4000.0,4000.0,-10.25641026,10.25641026,1.0,2008.0,2012.0,FL,2014.0,6,5,2008-2012,4.0,4,80993,4
